id	name	brand	discount_price	price	rating	num_reviews	quantity_sold
59482297	Bàn phím dành cho laptop Acer aspire 4336, 4339, 4349, 4350, 4352, 4535	OEM	225000	225000	0	0	0
16932483	Bàn phím laptop l411	OEM	250000	400000	0	0	0
56928263	Bàn phím dành cho laptop Acer aspire 4739, 4739Z, 4749, 4749Z, 4749G	OEM	215000	215000	0	0	2
20114676	Máy Tính Tiền IPOS 7800I	OEM	12500000	14900000	0	0	0
22414392	Giá treo máy chiếu đa năng  2 mét ( Hàng nhập khầu)	OEM	520000	600000	0	0	0
35421731	Máy Chấm Công Vân Tay Và Khuôn Mặt GIGATA FA 113 - Hàng Nhập Khẩu	GIGATA	7500000	8500000	0	0	0
53119798	Thiết bị phát sóng wifi trong nhà RUIJIE RG-AP730-L Hàng Chính Hãng	RUIJIE	5850000	6045000	0	0	0
51039546	Bộ Lưu Điện  HYUNDAI Online 3000VA HD-3KR - Hàng Chính Hãng	Hyundai	19990000	21500000	0	0	0
51039126	Bộ Lưu Điện HYUNDAI Online 2000VA HD-2KR- Hàng Chính Hãng	Hyundai	12990000	14000000	0	0	0
51851344	Đầu B - Bộ Chuyển Đổi Quang Điện GS-1101W18B 100Mbps 1 Sợi 8 Cổng LAN	OEM	681000	865800	0	0	0
22282732	Máy quét 2 mặt tốc độ cao Kodak S2070 - Hàng chính hãng	Kodak	43800000	46000000	0	0	0
59494690	Bàn phím dành cho laptop Acer aspire 4830, 4830G, 4830T, 4830TG	OEM	250000	285000	0	0	0
58876663	Bàn phím dành cho laptop Acer Aspire E1-472	OEM	275000	350000	0	0	0
59494826	Bàn phím dành cho laptop Acer Timeline 3810, 3810T, 3820, 3820T	OEM	225000	225000	0	0	0
7252633	Bộ chuyển đổi VGA đực sang DVI-D (24+1) cái UGREEN MM119 30839  - Hàng Chính Hãng	UGREEN	490000	690000	0	0	1
15346711	Mực in Orink 83A cho máy HP Pro M125, M126, M127	OEM	300000	500000	5	1	9
4329415	Tape nhãn in tương thích SC12YW (LC-4YBW) dùng cho máy in nhãn KingJim SR & EPSON LW (chữ đen nền vàng, 12mm)	OEM	288000	320000	0	0	16
20149515	[ Set 5 cuộn] Mực in mã vạch (Ribbon) WaxRisen (110mmx300m) Uotside - Hàng nhập khẩu	Sambang	600000	1400000	0	0	0
10186869	Nhãn in tiêu chuẩn HZe-221, khổ 9mm x 8m, chữ đen nền trắng, dùng cho máy in nhãn Brother	OEM	264000	264000	0	0	14
10311395	Nhãn in tiêu chuẩn HZe-141- Khổ 18mm x 8m - Chữ đen nền trong	OEM	352000	352000	0	0	1
71672274	Khay đỡ giấy dùng cho máy photocopy Toshiba E 550, 650, 520, 720, 850, 555, 655, 755, 556, 656, 756, 657, 857	OEM	280000	280000	5	1	1
72306363	Trống ( Drum ) dùng cho máy photocopy Sharp MX-M 283/363U/452/453/503/502/ AR 500	OEM	320000	430000	0	0	0
16964327	Máy Test mạng đa năng SC-8108	OEM	1100000	1800000	0	0	0
25454165	Máy Photocopy Fuji Xerox DocuCentre S2011 - Hàng Chính Hãng	Fuji Xerox	22000000	22000000	0	0	0
74776380	Nguồn Meanwell 75W, 24V, HRP-75-24. Hàng chính hãng/Hàng Nhập khẩu.	Mean Well	945000	1015000	0	0	0
58957100	Hộp Mực Máy In Mã 83A - Luxury - Hàng Nhập Khẩu	Luxury	150000	350000	3	1	2
73120150	Máy Tính Tiền GOODM - Hàng chính hãng	GOODM!	9990000	10990000	0	0	0
19889799	Video Balun Camera Full HD 2.0 MP Chất Lượng Cao, Giữ Chặt Dây Cáp Bằng Vít	OEM	38500	51100	5	4	58
54693242	Tape in màu vàng máy in đầu cốt LM-550	OEM	210000	240000	0	0	0
50334148	Máy tuần tra bảo vệ Z-6700D Wifi/ Z6700D GPRS - Hàng chính hãng	ZooY	6400000	7040000	0	0	0
34970102	Máy chấm công vân tay và thẻ SUNBEAM J11 - hàng nhập khẩu	SUNBEAM	4000000	5300000	0	0	0
35278829	Máy in hóa đơn/gọi món XPrinter XP-C300H (khổ 80mm, in nhiệt, báo in âm thanh & ánh sáng)- Hàng nhập khẩu	Xprinter	2100000	3200000	0	0	1
34817084	Màn hình hiển thị giá LD 220 	OEM	1450000	3800000	0	0	0
50011182	Máy tuần tra bảo vệ ZooY Z-3000 - Hàng chính hãng	ZooY	2860000	2860000	0	0	0
17618243	Bộ dụng cụ làm mạng K-508	OEM	4800000	5000000	0	0	2
72590561	Hộp mực in laser Xerox 3155	Xerox	600000	700000	0	0	0
72131816	Bột từ ( DEVELOPER ) MX-500CV dùng cho máy phototopy Sharp M363U/453U/503U/502/452/ M283N	OEM	450000	450000	0	0	0
67088969	Bộ Chia Mạng Để Bàn 24 Cổng 10/100/1000M Với 16 Cổng PoE Gigabit Ethernet Unmanaged Switch Netgear GS324P - Hàng Chính Hãng	Netgear	9622800	9622800	0	0	0
72835615	BO MẠCH CHỦ MAINBOARD LAPTOP ACER MODEL ES1-711 INTEL N2840 - HÀNG CHÍNH HÃNG	Acer	800000	1300000	0	0	0
70761355	Trục cao áp (trục sạc) máy photocopy dùng cho Ricoh MP 4000, 5000, 4001, 5001, 4002, 5002	OEM	290000	290000	5	2	5
71074014	Dầu chịu nhiệt (silicol) máy photocopy dùng cho Ricoh 1060, 1075, 2060, 2075, 5500, 6500, 7500, 6001, 7001, 8001, 9001, 6002, 7502, 8002, 9002, 6503, 7503	OEM	220000	220000	0	0	1
20296670	Mực in SoluJET 2706K cho máy in cầm tay - Hàng chính hãng	Mylan	1800000	1800000	0	0	0
6547873	Thùng giấy in nhiệt - in bill tính tiền 50 cuộn loại K80x80 (Giấy OJI-Japan)	OEM	1180000	1300000	0	0	3
13609292	Mực photocopy T-3008P dành cho máy Toshiba e2008A/ 2508A/ 3008A/ 3508A/  4508A/ 5008A	OEM	905000	3700000	0	0	0
49075689	Máy in nhiệt - In hóa đơn Xprinter XP-Q250ii  ( Hàng chính hãng)	Xprinter	1500000	2800000	0	0	0
58629465	Sạc cho laptop Dell Inspiron 1564 Adapter 19.5V-3.34A, 19.5V-4.62A	OEM	250000	330000	0	0	0
58901665	Bàn phím dành cho laptop eManchine D730, D730Z, D732, D732Z	OEM	225000	350000	0	0	0
102687996	Bàn phím dành cho Laptop Sony Vaio PCG-7184L - Màu trắng	OEM	320000	450000	0	0	0
65068575	Bàn phím dành cho Laptop Lenovo Ideapad 710-13IKB	OEM	450000	590000	0	0	0
20942137	MỰC IN HP85A Anh Khôi dùng cho may in HP LaserJet P1102/ M1132MF/ M1212NF, canon LBP 6000(CE285A/ CRG325) - Hàng Chính Hãng	Anh Khôi	385000	450000	4.3	3	7
55599509	Module NODEMCU WIFI ESP8266 OLED NODEMCU 0.96 inch	OEM	259000	280000	0	0	0
3587095	Tape nhãn in tương thích CPT-621 dùng cho máy in nhãn Brother P-Touch (chữ đen nền vàng, 9mm)	OEM	249000	276000	5	1	10
4282471	Mực máy in Fuji Xerox CP315dw ( CT202609 ) - Hàng chính hãng	Fuji Xerox	1990000	2010000	0	0	0
27836094	Giấy In Hóa Đơn Tysso K80 x 65 (1 Thùng 50 Cuộn) - Hàng Nhập Khẩu	Tysso	900000	1000000	0	0	0
10306139	Nhãn in tiêu chuẩn HZe-M941, khổ 18mm x 8m	OEM	352000	352000	0	0	0
25202997	Máy In Nhãn Cáp, Máy in Bill Cầm Tay In Bằng App (Bluetooth) - Hàng Nhập Khẩu	Flexcom	1428900	2890000	0	0	0
117008707	Mainboard Gigabyte H110M-DS2 Socket 1151 - Hàng Chính Hãng	Gigabyte	700000	720000	0	0	0
51851269	Bộ Chuyển Đổi Quang Điện GS-1101W18 AB 100Mbps 1 Sợi 8 Cổng LAN	OEM	1362000	1731600	0	0	0
52227509	Bộ Lưu Điện UPS 6kVA Online Rack Tower - Makelsan ( Thổ Nhĩ Kỳ ) Hàng Nhập Khẩu Turkey	MAKELSAN	37990000	41789000	0	0	0
14498834	Màn chiếu 3 chân regent 120 inch	OEM	1560000	1990000	0	0	1
56375202	Máy in mã vạch công nghiệp TSC TTP-246M Pro - Hàng nhập khẩu 	TSC	18185000	22560000	0	0	0
55989088	MÀN CHIẾU ĐIỆN TỰ ĐỘNG 50X50 - 1,25MX1,25M - P50ES	OEM	1100000	1300000	0	0	0
26135761	Đầu đọc mã vạch Honeywell 1450G 2D (Black color) - Hàng chính hãng	Honeywell	2900000	3979500	5	2	4
58205624	Máy quét mã vạch kiểm kho OPTICON H-21 Numeric (1D)  - Hàng chính hãng	OPTICON	10950000	19500000	0	0	0
26214610	Máy Quét Mã Vạch Datalogic QW2400 - Hàng Nhập Khẩu	DATALOGIC	2520000	2900000	0	0	6
33701941	Bộ 2 Trục từ 12a in rất Đậm, là cây hít hộp mực máy in cho HP 1020, 1010, 1022, 1015, 1018, 1012, 3050	OEM	55000	60000	0	0	0
66897541	Đầu nối quang - VIVANCO SC/PC MM duplex adaptor (10 cái). Hàng Chính Hãng	Vivanco	240000	270000	0	0	0
48011353	Máy chấm công vân tay và thẻ ZKTeco TF1700 - Hàng nhập khẩu	ZKTeco	7450000	7450000	0	0	0
59403507	Bảng cắm Patch Panel VIVANCO 25 port voice Unshielded - Hàng Chính Hãng	Vivanco	745000	850000	0	0	0
71937915	Lô ép dùng cho máy photocopy Canon IR 2520/2525/2535/2545	OEM	400000	400000	0	0	0
70692112	Dây đai máy photocopy số S2M - 400 dùng cho Ricoh 1060, 1075	OEM	150000	150000	0	0	0
70528306	Bộ tay, nắp, đầu kéo ống mực máy photocopy dùng cho Ricoh 1060, 1075, 5500, 6500, 7500, 6001, 7001, 8001, 9001, 6002, 7502, 8002, 9002, 6503, 7503	OEM	180000	180000	0	0	2
70528434	Bánh răng (nhông) mô tơ chính máy photocopy dùng cho Ricoh MP 2591, 2852, 2852, 3351, 3352	OEM	320000	320000	0	0	0
68955438	Bộ cò sấy máy photocopy dùng cho Ricoh Aficio AF 1060, 1075	OEM	280000	280000	0	0	0
68481471	Hộp quang ( hộp Laser ) dùng cho máy in Canon 2900/3300	OEM	300000	300000	0	0	0
69445706	Cò trống máy photocopy dùng cho Ricoh MP 1060, 1075, 2060, 2075, 5500, 6500, 7500, 6000, 7000 8000, 6001, 7001, 8001, 9001, 6002, 6502, 7502, 7503	OEM	180000	180000	5	1	4
72214576	Đầu B -Bộ chuyển đổi quang điện ZINCOM ZC-1000MB 1 sợi 10/100/1000M / Hàng nhập khẩu	Zincom	700000	800000	0	0	0
72301343	Bột từ ( DEVELOPER ) AR-202SD dùng cho máy photocopy Sharp AR 163/201/5316E/5320E/M160/205/M161/206	OEM	360000	430000	0	0	0
68789066	Lô ép máy photocopy dùng cho Ricoh Mp 4000, 4001, 5000, 5001, 4002, 5002, 5003	OEM	460000	760000	0	0	0
21888719	Pin cho Laptop Sony SVF15A Type VGP-BPS34	OEM	845000	910000	0	0	0
68281766	Bàn phím dành cho Laptop Asus A52B, A52BY, A52D, A52JR, A52DY	OEM	250000	350000	0	0	0
117213140	Bộ lưu điện UPS CyberPower 600VA/360W cho PC/hệ thống NAS SYNOLOGY VÀ BUFFALO VALUE600E - Hàng Nhập Khẩu	CyberPower	1700000	2000000	0	0	0
21879832	Màn chiếu treo tường dalite 70x70 INCHES - Hàng nhập khẩu	Dalite	700000	800000	0	0	1
32983278	Set 5 cuộn decal nhiệt in tem nhãn 76x40mm, 1 tem/hàng, cuộn 30m	OEM	420000	730000	5	1	4
25918818	5 Dây Nhảy Quang Single-mode Sc-Lc Upc (3m) - Hàng Nhập Khẩu	DVCom	137500	204000	0	0	7
10138021	Nhãn in tiêu chuẩn HZe-M931, khổ 12mm x 8m, chữ đen nền bạc, dùng cho máy in nhãn Brother	OEM	308000	308000	0	0	0
10278997	Nhãn in tiêu chuẩn HZe-611, khổ 6mm x 8m, chữ đen nền vàng, dùng cho máy in nhãn Brother	OEM	242000	242000	0	0	0
20148238	Máy Quét Mã Vạch Symbol DS6708 - Hàng Chính Hãng	Symbol	4400000	6110000	0	0	0
4297721	Drum máy in Fuji Xerox CP315dw ( CT351103 ) - Hàng Chính Hãng	Fuji Xerox	1850000	1856400	0	0	0
76101793	MÁY QUÉT MÃ VẠCH HÀNG CHÍNH HÃNG SHANGCHEN SC-7110	SHANGCHEN	1850000	3650000	0	0	0
74810476	Cáp mạng Cat6 SFTP nối dài 1.5m chính hãng Vention (Black) – IBLBG	Vention	150000	200000	0	0	0
81484919	Máy quét mã vạch không dây 1D YHD-1100LW đầu đọc mã vận đơn kết nối không dây với Laptop, PC - Hàng nhập khẩu 	YHDAA	799000	1200000	5	1	1
117027351	dung dịch rửa đầu phun bị nghẹt mực 100ml 	OEM	60000	100000	0	0	0
91009975	50 CUỘN GIẤY IN MÃ VẠCH 75X100MM , CUỘN,DECAL TEM NHIỆT 75X100MM	OEM	1900000	3120000	0	0	0
110572701	( Ảnh thật) Bàn phím Laptop ASUS K551 S551 S551L S551LA S551LB S551LN K551 K551L K551LA K551LB K551LN S551LA S551LB	OEM	195000	234000	0	0	0
13329746	Cáp UTP CAT 5 km 3m – Hàng Nhập Khẩu	CAT	34500	72000	0	0	5
103823832	Sạc dành cho Laptop HP Pavilion 14-bf102TU 14-bf103TU Adapter 19.5V 3.33A	OEM	295000	450000	0	0	0
98055897	Máy chấm công vân tay Ronald Jack RJ 3800 có Pin lưu điện - Hàng Chính Hãng	RONALD JACK	2599000	3800000	5	1	0
35353633	Máy Chấm Công Vân Tay Và Thẻ Ronald Jack K14 Pro - Hàng Nhập Khẩu	RONALD JACK	2144000	3200000	0	0	0
55585046	Hộp bảo vệ máy chấm công - kiểm soát cửa	OEM	750000	2000000	0	0	0
11372708	Máy chấm công Ronald Jack A9 (modem 2018) - Hàng Nhập Khẩu	RONALD JACK	2730000	2970000	0	0	1
102780882	Bạc phíp Rulo ép 35a, vòng đệm rulo 35a máy in HP 1102, 1212, 1132, 1606, 1566, 1536, 1005, 1006	OEM	14000	16800	0	0	0
32608138	Bộ 5 Bao lụa cho HP 35a, 85a, 05a. Là ống film sấy cho máy in HP 1005, 1006, 1132, 1212, 1102, 2035, 2055	OEM	175000	250000	0	0	0
13772541	Nhãn TZ2-221 tiêu chuẩn - Chữ đen trên nền trắng 9mm - Hàng nhập khẩu	LAMINATED	200000	270000	0	0	7
59288701	Bàn phím dành cho Laptop Toshiba Satellite C800, C805	OEM	275000	320000	0	0	0
119118087	Máy In Laser Đơn Năng Brother HL-L2361DN in 2 mặt tự động- Hàng Chính Hãng	Brother	4050000	4990000	0	0	0
20957574	MÁY CHẤM CÔNG VÂN TAY & THẺ CẢM ỨNG  RONALD JACK T8 - HÀNG NHẬP KHẨU	RONALD JACK	2260000	3200000	0	0	0
13780127	Nhãn in TZ2-651 tiêu chuẩn - Chữ đen trên nền vàng 24mm-Hàng nhập khẩu	LAMINATED	280000	400000	0	0	0
36789700	Combo 2 cuộn nhãn in TZ2-251 tiêu chuẩn - Chữ đen trên nền trắng 24mm - Hàng nhập khẩu	LAMINATED	550000	800000	0	0	1
15572447	Máy chấm công tuần tra bảo vệ GS6000C - Hàng chính hãng	GS	3199000	4500000	0	0	0
6540331	Máy chấm công vân tay có pin model K14B	OEM	2898000	3300000	0	0	4
35352090	Máy Chấm Công Vân Tay Và Thẻ Ronald Jack RJ500 - Hàng Nhập Khẩu	RONALD JACK	2400000	3400000	0	0	0
110572561	( Ảnh thật) Bàn phím Laptop ASUS K56 A56 A56C S56C S56	OEM	155000	174000	0	0	0
110572678	(Ảnh thật) Bàn Phím dành cho Laptop Lenovo G500S G505S S500 S510 S510P 	OEM	155000	174000	0	0	0
11436640	Máy chấm công vân tay và thẻ cảm ứng RONALD JACK 8000C - Hàng nhập khẩu	RONALD JACK	2998000	3500000	3	1	2
34812028	Máy chấm công RONALD JACK K14,W268 - Hàng chính hãng	RONALD JACK	2789000	3810000	0	0	1
13330156	Cáp UTP CAT 5 KM 15m – Hàng Nhập Khẩu	CAT	73000	105000	0	0	2
12412503	Fan Case VSP -12cm- LED 33 Bóng - Full box – Hàng Chính Hãng	VSP	53500	113000	0	0	0
59284397	Bàn phím dành cho Laptop Toshiba Satellite C840, C845	OEM	275000	320000	0	0	0
56197630	Sạc cho laptop Dell Vostro 14 3449 Adapter 19.5V-4.62A, 19.5V-3.34A	OEM	265000	330000	0	0	0
57090227	Sạc dành cho Laptop Asus E502, E502SA Adapter 19V-2.37A	OEM	260000	465000	0	0	0
50396559	MÁY KIỂM SOÁT TUẦN TRA BẢO VỆ GS8100C - HÀNG NHẬP KHẨU	GS	3100000	4500000	0	0	0
16273414	Máy Chấm Công Vân Tay Ronald Jack T9 - Hàng Nhập Khẩu	RONALD JACK	2400000	2850000	0	0	0
50276667	Máy Quét Mã Vạch Datalogic QD2430 ( 1D&2D) - Hàng nhập khẩu	DATALOGIC	2750000	4000000	0	0	0
117331680	(FAN) QUẠT LAPTOP HP DV6000 dùng cho Pavilion DV6000 DV6100 DV6200 DV6500 DV6800	OEM	240000	264000	0	0	0
111614744	Sạc cho máy Laptop HP Pavilion X360 11-ad X360 11-ad104TU 	OME	350000	450000	0	0	0
117331609	(FAN) QUẠT LAPTOP HP 4420S dùng cho Probook 4320s 4321s 4326s 4420s 4421s 4426s	OEM	260000	288000	0	0	0
11375174	SEAGATE IronWolf ST10000VN0004 - Hàng chính hãng	Seagate	9350000	9710000	0	0	0
108807021	Sạc cho Laptop  HP Notebook PC Elite X2 1012 1013 1014 G1 G2 G3 G4 Tablet USB-C	OEM	850000	1050000	0	0	0
117334177	(KEYBOARD) BÀN PHÍM LAPTOP HP G4 / CQ43 dùng cho Pavilion G4 G6, G4-1000, G6-1000, HP 1000, HP 2000	OEM	210000	240000	0	0	0
117336673	(KEYBOARD) BÀN PHÍM LAPTOP DÀNH CHO SONY SVF 11 dùng cho SVF11	OEM	420000	480000	0	0	0
117333085	(FAN) QUẠT LAPTOP HP DV4 (INTEL) dùng cho Compaq Pavilion CQ40 CQ41 CQ45 DV4-1000 (Intel)	OEM	250000	276000	0	0	0
117333297	Pin Laptop HP PAVILION 14 (KI04) - 4 CELL - Pavilion 14 ab000, 15 ab000, 15 ak000, 17 g000, HSTNN DB6T, HSTNN LB6S	OEM	350000	396000	0	0	0
36238838	Đầu Đọc Mã Vạch Đa Tia YOUJIE – Honeywell YJ5900 -  Hàng nhập khẩu	YOUJIE	2590000	4990000	0	0	2
57221181	Sạc dành cho laptop Sony Vaio VPCEH28FG | PCG 71811W	OEM	255000	295000	0	0	0
113367482	Pin dành cho Laptop HP Home 15-da0358TU 15-da0050TU 15-da0051TU 15-da1022TU 15-da1024TU 15-da0033TX	OEM	790000	950000	0	0	0
65495064	Bàn phím dành cho Laptop Lenovo Ideapad G50 Series, G5070, G50-70	OEM	280000	360000	0	0	0
21156223	Pin dành cho laptop HP Elitebook 8560W 8760W 	OEM	387000	620000	0	0	1
117336828	Pin Laptop DÀNH CHO HP ZBOOK 15 - 8 CELL - Zbook 15 G1, 15 G2, 17 G1, 17 G2 AR08XL	OEM	470000	528000	0	0	0
58796503	Bàn Phím dành cho Laptop ACER Aspire ES1-533, ES1-533-C5TS (Model No: N16C1)	OEM	270000	340000	0	0	0
68294184	Bàn phím dành cho Laptop Asus G60, G60J, G53JX, G60V, G60VX	OEM	250000	350000	0	0	0
57705110	Sạc dành cho laptop Acer aspire V3-551, V3-551G, V3-571, V3-571G	OEM	225000	285000	0	0	0
97081075	Máy In Hóa Đơn ATP A868 - Hàng Chính Hãng	ATP	1690000	1950000	0	0	0
117335043	Pin Laptop ASUS UX305L (C31N1411)  - 6 CELL - Asus ZenBook UX305 U305LA UX305CA UX305UA UX305FA	OEM	990000	1128000	0	0	0
117332201	(FAN) QUẠT LAPTOP dành cho LENOVO G580 (FAN TO / FAN NHỎ) dùng cho Ideapad G480 G485 G580 G585	OEM	240000	264000	0	0	0
56607642	Pin dành cho Laptop HP 14-v023tu, HP 14-v000tu, HP 14-v000tx	OEM	359000	450000	0	0	0
59403270	Bàn phím dành cho Laptop Toshiba Satellite M300, M305	OEM	270000	350000	0	0	0
51058582	Bộ Lưu Điện HYUNDAI Online 2000VA HD-2KT- Hàng Chính Hãng	Hyundai	12999000	14999000	0	0	0
20542517	GIẤY IN  Bill  (100 cuộn / thùng) K80X80	OEM	2349000	2499000	0	0	4
117336032	(KEYBOARD) BÀN PHÍM LAPTOP DELL 3500 dùng cho Vostro V3300 V3400 V3500	OEM	290000	324000	0	0	0
51093090	Bộ Lưu Điện HYUNDAI Online 5000VA HD-5KT-Hàng chính hãng	Hyundai	35999000	39999900	0	0	0
59470136	Bàn phím dành cho Laptop Sony Vaio VPCEG26EG	OEM	350000	590000	0	0	0
91338487	Máy đếm tiền công nghệ Nhật Bản kiểm tra ngoại tệ VND, USA, ERO, CNY Maxda 38 Pro - Hàng chính hãng	MAXDA 	7200000	9600000	0	0	0
87940601	PIN dành cho LAPTOP DELL XPS 15 L521X	OEM	935000	1250000	0	0	0
86312737	Pin dành cho Laptop Asus E402 E402NA E402M E402MA E402S E402SA E502S E502SA - B21N1505 	OEM	950000	1250000	0	0	0
113475703	Bộ Lưu Điện UPS Hitachi IP11-2 công suất 2KVA - Hàng Chính Hãng	Hitachi	9915000	14163000	0	0	0
85684443	Sạc dành cho laptop Dell 14-3000 series Adapter 	OEM	265000	350000	0	0	0
84455360	Pin dành cho Laptop Dell Vostro 15 3546	OEM	590000	750000	0	0	0
80724439	Bàn phím dành cho Laptop Dell Inspiron 5570 N5570 	OEM	400000	650000	0	0	0
66623155	Bàn phím dành cho Laptop Lenovo G500, G510, G505	OEM	269000	370000	0	0	0
66573577	Bàn phím dành cho Laptop Lenovo B5030	OEM	250000	360000	0	0	0
63268512	Bàn Phím dành cho Asus K501	OEM	320000	350000	0	0	2
109506652	GIẤY IN TEM 62MM X 30M DÀNH CHO MÁY BROTHER QL700/800 - HÀNG CHÍNH HÃNG 	OEM	125000	125000	0	0	0
66455011	Bàn phím dành cho Laptop Lenovo Ideapad G560, G565	OEM	280000	350000	0	0	0
55611145	Bàn phím thay thế dành cho laptop Dell Vostro A840, A860, 1014, 1015, 1088	OEM	240000	240000	0	0	0
63264512	Bàn Phím dành cho Asus K555L-XX363D	OEM	270000	350000	0	0	0
58901653	Bàn phím dành cho laptop Acer 5742	OEM	250000	250000	0	0	0
86175042	Pin dành cho Laptop Asus TP500L TP500LA TP500LB TP500LN TP500LN4510 	OEM	780000	950000	0	0	0
76540185	Sạc dành cho Laptop Acer Aspire VX5-591G	OEM	380000	1050000	0	0	0
87991413	Sạc dành cho Laptop Dell Inspiron 13-7368 7376 7378	OEM	275000	450000	0	0	0
86821094	Sạc dành cho Laptop Dell Vostro 15 7000 7570 7580	OEM	850000	1050000	0	0	0
46106665	Bộ phát Wifi UAP-AC-PRO Ubiquiti Unifi - Hàng chính hãng	Ubiquiti	4300000	4300000	0	0	0
76825420	Sạc dành cho Laptop HP EliteBook 8770w 8760w 8740w	OEM	750000	1250000	0	0	0
109847533	Bàn phím dành cho Laptop HP Probook 440 G6 CÓ LED	OEM	420000	650000	0	0	0
66563647	Bàn phím dành cho Laptop Lenovo Z5070	OEM	285000	380000	0	0	0
65562760	Bàn phím dành cho Laptop Asus X456U, X456UB, X456UV	OEM	215000	350000	0	0	0
63976585	Bàn phím dành cho Laptop Asus U45, U45JC	OEM	255000	290000	0	0	0
117213132	Màn Hình LCD Dell P2418HZm 24inch FullHD 6ms 60HZ IPS Tích Hợp Camera 2MP - Hàng Chính Hãng	Dell	5650000	5950000	0	0	0
58249774	Bàn Phím dùng cho Lenovo B50-30	OEM	250000	320000	0	0	0
65572474	Bàn phím dành cho Laptop Asus X401, X401A, X401U	OEM	250000	350000	0	0	0
84152191	Sạc dành cho Laptop ASUS 19V- 9.23A 180W ( 6.0*3.7mm có kim bên trong) AC Adapter	OEM	320000	950000	0	0	0
118556421	Sạc dành cho Laptop Asus X554L X554LA	OEM	350000	450000	0	0	0
59562271	Bàn phím dành cho Laptop Dell Inspiron 3459	OEM	285000	400000	0	0	0
65483468	Bàn phím dành cho Laptop Lenovo Ideapad 305-15IBR 80NJ	OEM	330000	360000	0	0	0
76898670	Pin dành cho Laptop HP PAVILION 14-AL Series 14-AV Series 15-AU Series 42WHR	OEM	850000	1190000	0	0	0
83471918	Sạc dành cho Laptop HP Compaq NC6320, NC6400 Adapter 18.5V-3.5A, 19V-4.74A 	OEM	220000	350000	0	0	0
88221902	Sạc dành cho Laptop HP Pavilion X360 11 Series 11-u104TU 11-ad026TU	OEM	320000	450000	0	0	0
73248814	Phần Mềm Quản Lý Bán Hàng Tôn, Sắt Thép & VLXD - Gói Nâng Cao	Phần mềm Quản lý - bán hàng vSmartSell 	1200000	1200000	0	0	0
86040683	Sạc dành cho Laptop HP 340 G2 G3 G4	OEM	289000	350000	0	0	0
58252013	Bàn phím dành cho Lenovo G5030, G50-30	OEM	280000	320000	0	0	0
118572796	Bàn phím  thay thế cho Laptop DELL Latitude E5440	OEM	450000	550000	0	0	0
64304518	Bàn phím dành cho Laptop HP Notebook 430, 431, 435	OEM	255000	340000	0	0	0
63259212	Bàn phím dành cho Laptop Asus X403S, X403S-WX235T	OEM	250000	350000	0	0	0
66485697	Bàn phím (Key board) dành cho Laptop Asus X456	OEM	255000	350000	0	0	0
64361688	Bàn phím dành cho Laptop Asus F454L, F454LA	OEM	289000	295000	0	0	1
86812635	Bàn phím dành cho Laptop Dell Vostro 14 5471 V5471	OEM	355000	590000	0	0	0
84859602	Sạc dành cho Laptop HP Pavilion 248 G2 G3 250 G2 G3, 248 G1, 19.5V- 4.62A 90W	OEM	259000	450000	0	0	0
61378514	Bàn phím dành cho Laptop HP Probook 350 G1, 355 G2	OEM	289000	370000	0	0	0
66628877	Bàn phím dành cho Laptop Lenovo Ideapad G4030	OEM	260000	375000	0	0	0
87579294	Bàn phím dành cho Laptop Acer Aspire SF514-51 series	OEM	250000	430000	0	0	0
61820785	Bàn phím dành cho Laptop Asus K45 Series, K45D, K45DE, K45DR	OEM	230000	350000	0	0	0
66636907	Bàn phím dành cho Laptop Asus S46, S46C, S46CA, S46CB, S46CM	OEM	289000	350000	0	0	0
87942534	Sạc dành cho Laptop Dell XPS 13 L321X L322X - Oval chân kim nhỏ	OEM	490000	850000	0	0	0
55788172	Bàn phím thay thế dành cho laptop Dell Inspiron 5720, Inspiron N7110, 7720	OEM	275000	400000	0	0	0
84625129	Bàn phím dành cho Laptop HP 14-BS 14T-BS 14-BW 14Z-BW 14-BS000 14-BS100 14-BS500 US	OEM	350000	450000	0	0	0
57037032	Bàn phím dành cho Laptop Asus K52KJ, K52JB, K52JC, K52JK, K52JR	OEM	250000	289000	0	0	0
84625224	Bàn phím dành cho Laptop HP 14-bs Series,  HP 14-bs561TU, HP 14-bs562TU, HP 14-bs563TU, HP 14-bs565TU - hàng nhập khẩu	OEM	330000	450000	0	0	0
88969762	Pin dành cho Laptop Dell XPS 12 9250 Latitude 12 7275 30Wh	OEM	790000	990000	0	0	0
65435534	Bàn phím dành cho Laptop Lenovo 3000 E46, E46	OEM	255000	300000	0	0	0
86143716	Pin dành cho Laptop Asus VivoBook Flip TP501 TP501UA TP501U TP501UB TP501UQ - C21N1518	OEM	1040000	1250000	0	0	0
87726459	Bàn phím dành cho Laptop Lenovo Thinkpad E450 E460	OEM	750000	890000	0	0	0
113109865	JACK mạng CAT.6 110 Keystone (10 cái) Corning - Hàng nhập khẩu	Corning	750000	750000	0	0	0
58257270	Bàn phím dùng cho laptop Lenovo Idepad S410p	OEM	279000	350000	0	0	0
76597038	Sạc dành cho laptop Acer Gateway NV47, NV47H Series	OEM	200000	300000	0	0	0
66636843	Bàn phím dành cho Laptop Lenovo Ideapad S400	OEM	280000	330000	0	0	0
